"","UniqueID","submission_year","target","TrainVal","Long_1","Long_2","Long_3","Long_4","Long_5","Long_6","Long_7","Long_8","Long_9","Long_10","Short_1","Short_2","Short_3","Short_4","Short_5","Short_6","Short_7","Short_8","Short_9","Short_10"
"150","207TMU",2015,0,"Train_60",7200,5,0,296,2,4,26,967,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"151","351PTW",2015,0,"Val_40",100,2,0,279,4,2,15,13833,2,5000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"152","449CCN",2015,0,"Train_60",400,2,4704,470,35,1,4,4439,2,2033,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"153","250VTD",2015,0,"Train_60",2600,2,0,425,0,1,19,372178,3,-302,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"154","050FQI",2015,0,"Train_60",6200,16,0,355,156,3.5,24,3252,7,-8194,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"155","207WLU",2015,0,"Val_40",2900,9,802,154,47,5,12,3314,4,1176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"156","583QAP",2015,0,"Train_60",2300,1,0,170,38,6,15,2344,3,-4962,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"157","702AUH",2015,0,"Val_40",100,1,0,321,100,2,9,77788,3,49,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"158","848CGC",2015,0,"Val_40",2600,2,0,231,2,0,19,19690,2,18198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"159","441RGN",2015,0,"Val_40",1800,6,0,398,0,0,17,51870,2,131,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"160","183CPA",2015,1,"Train_60",1500,3,0,117,53,1,59,65710,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"161","252DJY",2015,0,"Val_40",2700,3,0,397,252,0,41,46441,1,-2570,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"162","457EOS",2015,0,"Train_60",4800,8,0,227,144,3,18,29038,5,1099,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"163","325ZDO",2015,0,"Train_60",1300,3,0,102,111,4,0,29277,4,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"164","252TVH",2015,0,"Val_40",1200,4,0,321,69,3,1,39179,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"165","140UNL",2015,1,"Val_40",5300,11,0,189,42,1,8,160,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"166","936BKJ",2015,0,"Train_60",1300,3,7491,174,86,12,17,47555,6,116,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"167","254GVA",2015,0,"Val_40",2200,3,0,292,72,5,1,6780,5,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"168","167BIN",2015,0,"Train_60",1500,2,0,98,1,7,30,22693,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"169","318JOL",2015,0,"Val_40",900,4,0,453,120,1,1,5926,3,-2964,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"170","945WEB",2015,0,"Val_40",1600,3,0,256,0,4,14,3298,4,114,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"171","247EYZ",2015,0,"Val_40",1300,2,0,200,0,1,8,2542,2,-519,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"172","358ZJX",2015,0,"Val_40",3300,0,0,63,0,6.5,20,54033,4,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"173","554JJD",2015,0,"Train_60",4000,1,9927,209,13,12,18,28278,6,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"174","592EIQ",2015,0,"Val_40",1800,1,0,164,0,3,6,4119,3,1540,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"175","687ISB",2015,1,"Train_60",300,5,0,192,134,13,4,47076,5,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"176","463WXU",2015,0,"Val_40",1500,3,0,356,0,10.5,8,12439,74,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"177","638KHD",2015,0,"Train_60",200,9,0,580,160,3,42,9223,16,-217,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"178","448LWB",2015,0,"Val_40",4500,0,0,248,0,2,22,10466,90,-314,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"179","604UNJ",2015,0,"Val_40",100,3,0,133,99,5,0,30691,94,724,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"180","897NJE",2015,1,"Train_60",3500,1,0,112,29,6,20,11496,52,637,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"181","104HQB",2015,0,"Train_60",4000,3,0,328,100,4,23,6627,92,-10000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"182","508QGR",2015,0,"Val_40",2900,1,0,177,110,3,13,24039,27,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"183","826MNM",2015,0,"Train_60",4400,1,0,284,90,2,27,34675,42,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"184","858SSD",2015,0,"Val_40",3700,2,0,229,181,6,53,156481,110,-6150,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"185","351SJA",2015,0,"Val_40",3700,0,0,278,0,2,59,14230,15,2064,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"186","963RAG",2015,0,"Train_60",200,6,0,254,169,6,2,1492,71,-10000,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"187","531WYI",2015,0,"Val_40",300,1,0,195,147,5,3,28,51,-884,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"188","324DFM",2015,0,"Val_40",3400,11,7504,166,0,22,52,38206,2,5000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"189","700VZW",2015,1,"Val_40",200,5,0,254,0,4,44,28962,16,297,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"190","970BTS",2015,0,"Val_40",1700,1,0,214,0,2,13,3272,70,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"191","905DTC",2015,0,"Val_40",1800,5,2609,315,106,5,11,15031,78,39,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"192","418ZZA",2015,0,"Train_60",2300,1,0,256,0,2,20,46632,92,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"193","550PSN",2015,0,"Val_40",2000,7,10004,310,13,15,36,4000,1,180,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"194","927BLE",2015,0,"Train_60",6800,8,0,167,18,17,60,22790,4,10000,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"195","313HEG",2015,0,"Val_40",3800,1,0,201,194,3,48,30834,26,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"196","695WRM",2015,0,"Train_60",2300,3,0,185,40,3,20,8512,40,-100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"197","754HOB",2015,0,"Train_60",4400,0,0,285,60,2,49,170,70,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"198","593LDM",2015,0,"Val_40",1200,1,0,187,84,3,10,120616,4,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"199","595TPL",2015,0,"Val_40",3600,6,0,20,0,7,13,5172,4,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"200","628CNQ",2015,0,"Train_60",1000,4,0,215,20,18,18,5585,20,230,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"201","072OXQ",2015,0,"Train_60",2000,4,0,322,31,9,36,3241,16,208,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"202","746TIM",2015,0,"Train_60",2000,10,0,117,7,12,32,9867,10,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"203","773VGV",2015,0,"Train_60",2800,1,0,131,47,12,23,23664,5,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"204","985NDU",2015,0,"Train_60",1900,3,0,169,69,14,9,115,17,242,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"205","720JPE",2015,0,"Train_60",3600,6,0,374,0,20,27,15646,71,471,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"206","574WJE",2015,1,"Train_60",3000,3,0,129,254,2,54,4177,3,439,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"207","456IGV",2015,1,"Val_40",1400,2,0,175,0,19,19,23517,6,115,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"208","262SNR",2015,0,"Train_60",200,6,0,410,82,8.5,1,13786,78,-822,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"209","456MWM",2015,0,"Train_60",7500,2,9246,396,2,14,49,73290,22,-927,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"210","216CPZ",2015,0,"Train_60",800,1,0,144,20,11,26,24306,105,4510,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"211","624DWI",2015,0,"Train_60",6800,0,0,12,39,14,51,0,5,-164,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"212","878DCS",2015,0,"Train_60",1500,1,0,125,0,3,15,4850,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"213","031RIS",2015,0,"Train_60",700,3,0,280,191,8,1,42762,91,55,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"214","714CZN",2015,0,"Val_40",1800,5,0,215,5,9,21,34938,40,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"215","966NEB",2015,0,"Train_60",1000,0,0,239,4,4,65,53996,50,1228,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"216","895EUR",2015,0,"Train_60",2500,2,0,215,7,8,40,3298,101,-36,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"217","651FAU",2015,0,"Train_60",3200,11,0,219,21,31,54,30,11,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"218","097TYN",2015,0,"Val_40",2900,10,0,408,161,8,41,1857,21,-124,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"219","547RTR",2015,0,"Train_60",400,1,0,108,36,5,0,1577,93,2839,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"220","745VTQ",2015,0,"Train_60",100,1,0,281,161,4,8,22078,95,-1039,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"221","566GTG",2015,0,"Train_60",8400,5,0,976,119,10.5,60,103768,33,2660,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"222","220GDM",2015,0,"Train_60",2500,10,9158,228,24,9,13,0,5,2056,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"223","155CYY",2015,0,"Train_60",500,6,0,231,91,11,13,71704,83,-8125,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"224","567OXM",2015,0,"Train_60",2600,3,0,208,161,7,7,1129,15,4468,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"225","100FWL",2015,0,"Val_40",1300,5,0,121,0,6,8,3512,3,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"226","883XTW",2015,0,"Train_60",3000,4,0,288,128,8,13,131,6,803,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"227","729EQO",2015,1,"Train_60",2100,7,0,88,0,17,7,0,4,468,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"228","679FZN",2015,0,"Val_40",1400,2,0,376,0,4,3,4620,15,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"229","210YHX",2015,1,"Train_60",300,0,0,294,161,12,12,0,5,-132,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"230","519FHK",2015,0,"Train_60",1500,5,0,6,0,24,13,10070,3,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"231","526WBR",2015,1,"Val_40",600,1,0,123,24,17,0,3755,32,-51,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"232","531TEE",2015,0,"Train_60",2100,0,0,203,22,7,23,3739,11,-164,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"233","190XVP",2015,0,"Val_40",1400,3,0,174,46,8,17,25607,46,-2000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"234","164VDT",2015,0,"Train_60",3600,0,0,272,0,1,42,7133,62,-8090,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"235","994JTL",2015,0,"Val_40",2600,3,0,5,10,4,36,975,3,-10000,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"236","461LEJ",2015,1,"Train_60",2000,2,0,156,0,6,14,9075,4,137,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"237","714BTZ",2015,0,"Train_60",1400,1,0,400,18,2,43,42732,1,-36,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"238","469NQG",2015,0,"Val_40",2300,2,2373,267,125,2,5,1509,80,3643,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"239","044OKT",2015,1,"Train_60",100,5,1150,190,14,8,9,48760,14,1005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"240","163BOJ",2015,0,"Train_60",2600,3,0,134,25,10,20,16167,78,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"241","427VWB",2015,0,"Train_60",1200,4,0,214,0,17,23,8590,59,2384,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"242","760KTN",2015,0,"Train_60",3700,6,0,171,123,7.5,4,3662,158,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"243","361NYV",2015,0,"Val_40",3700,2,5546,292,43,3,12,35247,48,4158,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"244","210KAR",2015,1,"Train_60",500,1,0,286,32,3.5,6,32899,68,-1044,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"245","967MUS",2015,0,"Train_60",1700,3,0,318,0,2.5,24,0,28,-2528,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"246","472HRQ",2015,1,"Val_40",400,5,0,257,11,6.5,28,2372,29,2843,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"247","718YBI",2015,0,"Train_60",2300,1,0,188,0,2,26,3471,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"248","538AXA",2015,0,"Train_60",900,2,8120,346,187,11,5,1291,5,28,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"249","766KZN",2015,1,"Train_60",8300,1,0,101,11,4,70,7119,74,-703,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"250","327CKW",2015,0,"Train_60",4500,3,0,467,0,6,19,13229,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"251","800WHV",2015,0,"Train_60",200,5,0,211,219,5,0,285,10,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"252","421JVP",2015,0,"Val_40",2300,0,0,235,0,4,8,10895,24,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"253","704LUG",2015,1,"Train_60",900,9,0,197,32,12,34,28658,109,-13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"254","489GQH",2015,0,"Val_40",500,1,0,312,81,7,5,32267,18,1524,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"255","939EIE",2015,0,"Train_60",2200,2,0,310,127,2,15,6232,155,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"256","129DCY",2015,0,"Train_60",1700,2,0,101,0,1,23,3789,63,-674,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"257","208CLK",2015,0,"Train_60",1200,0,0,341,0,4,8,51642,23,1833,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"258","127OJZ",2015,1,"Train_60",800,7,0,244,0,21,0,4087,90,-10000,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"259","825IML",2015,0,"Val_40",1100,1,0,331,86,3,9,1124,26,316,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"260","252AQY",2015,0,"Val_40",1500,1,0,149,0,5,10,22290,7,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"261","469KIF",2015,0,"Train_60",3600,1,0,586,0,4.5,0,25748,58,1491,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"262","062LNF",2015,0,"Val_40",3200,7,0,205,155,27,50,21122,110,-419,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"263","887DCT",2015,1,"Val_40",1100,0,0,206,0,1,26,0,80,-4622,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"264","810ONU",2015,0,"Train_60",4100,7,0,542,158,8,8,31830,78,199,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"265","690PTA",2015,0,"Train_60",3500,5,7659,268,136,3,15,11050,29,-3266,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"266","049LEM",2015,0,"Train_60",900,6,0,141,0,3,6,1960,9,-1863,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"267","732MIM",2015,0,"Train_60",400,6,0,267,42,2,18,22106,10,2098,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"268","372ZXW",2015,0,"Val_40",6000,3,0,173,3,12,63,315,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"269","378GKR",2015,0,"Train_60",3600,7,0,500,7,5.5,19,6639,17,-99,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"270","690EZW",2015,0,"Train_60",4400,1,0,448,95,4,42,7414,99,-789,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"271","736SEV",2015,0,"Train_60",1200,1,0,167,0,4,13,264,7,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"272","435JTQ",2015,0,"Train_60",1700,4,8886,470,233,1,15,4612,5,-637,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"273","990IRW",2015,1,"Val_40",500,2,0,277,34,5,6,5382,7,549,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"274","643UCE",2015,1,"Train_60",1600,1,0,303,0,6,16,22803,1,-697,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"275","482YIN",2015,0,"Train_60",4100,1,0,305,0,6,12,13120,18,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"276","972OZY",2015,0,"Train_60",1500,4,7854,175,87,16,9,6926,38,2789,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"277","504ZRI",2015,0,"Val_40",5200,5,9901,238,4,8,14,38633,1,-10000,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"278","192JHQ",2015,1,"Train_60",3300,11,0,299,47,1,17,0,7,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"279","211UTQ",2015,0,"Val_40",400,3,0,196,6,10,42,2909,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"280","074QSM",2015,1,"Val_40",5400,0,0,513,18,2.5,78,69456,121,-151,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"281","363UQY",2015,0,"Val_40",1800,1,0,715,0,2,13,112393,160,-10000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"282","668STO",2015,0,"Train_60",100,2,0,313,154,2,7,11018,104,-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"283","516UAH",2015,0,"Train_60",100,2,10000,742,75,8.5,0,10091,92,-2441,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"284","765FCB",2015,0,"Val_40",2300,7,0,210,77,7.5,42,4257,104,5000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"285","818JCV",2015,0,"Val_40",4500,1,0,148,96,2,43,3483,13,-352,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"286","796ZQH",2015,0,"Val_40",200,3,0,138,145,2,10,27335,6,106,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"287","620LYL",2015,0,"Val_40",2100,1,0,9,17,8,39,946,8,-707,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"288","000JLK",2015,0,"Train_60",2600,5,0,126,0,5,10,70,5,-3314,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"289","460GVT",2015,0,"Train_60",4700,10,5215,798,14,9,20,5299,38,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"290","671QPX",2015,0,"Train_60",1600,2,0,208,17,18,16,47207,72,-380,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"291","534FSU",2015,0,"Train_60",3100,7,0,583,269,6.5,2,84308,12,3729,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"292","095HTU",2015,1,"Train_60",500,9,893,200,342,0,0,13606,88,2806,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"293","783TXQ",2015,0,"Train_60",6900,0,0,28,0,2,55,5090,18,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"294","308EUZ",2015,0,"Train_60",2300,0,0,127,0,14,8,13772,92,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"295","705KNU",2015,0,"Train_60",3400,4,0,250,49,4,3,14252,6,16788,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"296","613JNQ",2015,0,"Train_60",1800,5,0,121,0,2,20,16772,74,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"297","996RIB",2015,0,"Train_60",2200,3,2352,172,215,1,70,10796,39,58,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"298","122PEJ",2015,0,"Train_60",3900,1,8125,247,10,6,44,10497,7,-432,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"299","598CJS",2015,0,"Train_60",1200,0,0,245,0,4,15,1529,38,-695,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"300","051EUP",2015,0,"Val_40",2000,3,0,778,215,3.5,20,113872,182,-1284,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
